"Data","Último","Abertura","Alta","Baixa","Vol.","Var. %"
"13.02.2023","121,36","118,17","121,50","117,11","1,31M","3,18%"
"10.02.2023","117,62","115,50","118,01","114,30","1,76M","0,50%"
"09.02.2023","117,04","121,26","121,73","116,68","1,79M","-2,72%"
"08.02.2023","120,31","122,72","123,99","119,93","1,28M","-2,84%"
"07.02.2023","123,83","122,02","124,74","121,50","1,06M","1,06%"
"06.02.2023","122,53","123,73","124,06","122,12","1,21M","-2,61%"
"03.02.2023","125,82","124,75","128,51","124,05","1,77M","-2,28%"
"02.02.2023","128,75","121,96","132,47","121,96","3,94M","7,26%"
"01.02.2023","120,04","115,35","121,15","114,69","2,12M","3,07%"
"31.01.2023","116,47","113,46","116,57","112,79","2,49M","2,65%"
"30.01.2023","113,46","114,75","115,28","113,17","1,58M","-2,43%"
"27.01.2023","116,29","113,69","117,38","111,86","2,16M","1,49%"
"26.01.2023","114,58","113,99","114,67","111,60","2,59M","-1,77%"
"25.01.2023","116,64","115,15","117,09","112,64","2,18M","-0,72%"
"24.01.2023","117,48","118,37","118,60","116,76","898,25K","-1,00%"
"23.01.2023","118,67","118,50","119,75","117,37","1,34M","0,73%"
"20.01.2023","117,81","114,78","118,15","113,40","1,41M","3,34%"
"19.01.2023","114,00","115,55","115,68","113,07","1,04M","-2,73%"
"18.01.2023","117,20","119,50","121,22","116,93","1,75M","-1,21%"
"17.01.2023","118,64","117,96","119,10","116,76","1,33M","0,11%"
"13.01.2023","118,51","117,85","119,00","116,80","861,00K","-0,89%"
"12.01.2023","119,57","120,69","120,69","116,83","1,40M","-0,58%"
"11.01.2023","120,27","118,59","120,58","117,85","1,96M","2,62%"
"10.01.2023","117,20","115,76","117,37","114,20","1,17M","2,05%"
"09.01.2023","114,85","112,68","116,95","112,13","1,74M","2,28%"
"06.01.2023","112,29","109,18","113,18","108,13","1,19M","3,77%"
"05.01.2023","108,21","110,00","111,08","107,19","1,79M","-2,83%"
"04.01.2023","111,36","110,68","112,81","108,94","1,46M","2,02%"
"03.01.2023","109,15","110,72","112,25","108,34","2,77M","0,08%"
"30.12.2022","109,06","109,60","110,55","107,61","1,58M","-2,04%"
"29.12.2022","111,33","109,72","111,63","109,15","1,07M","3,01%"
"28.12.2022","108,08","110,53","111,64","107,94","1,28M","-2,39%"
